,year,month,cloud_mean(index)
315,1984,7,4.590717299578059
316,1984,8,5.246696035242291
317,1984,9,3.5278969957081543
318,1984,10,2.752032520325203
319,1984,11,3.110599078341014
320,1984,12,4.639175257731959
321,1985,1,2.602510460251046
322,1985,2,3.085227272727273
323,1985,3,2.6495726495726495
324,1985,4,1.6638297872340426
325,1985,5,4.938775510204081
326,1985,6,3.912442396313364
327,1985,7,5.6877828054298645
328,1985,8,3.9174311926605503
329,1985,9,4.875
330,1985,10,4.459349593495935
331,1985,11,3.1416309012875536
332,1985,12,2.515151515151515
333,1986,1,1.8760330578512396
334,1986,2,2.4234234234234235
335,1986,3,2.7573221757322175
336,1986,4,3.2041666666666666
337,1986,5,5.008298755186722
338,1986,6,4.394849785407725
339,1986,7,4.757847533632287
340,1986,8,3.674107142857143
341,1986,9,5.372881355932203
342,1986,10,3.3181818181818183
343,1986,11,3.4741379310344827
344,1986,12,4.033898305084746
345,1987,1,3.7385892116182573
346,1987,2,3.5477386934673367
347,1987,3,4.241379310344827
348,1987,4,5.8053097345132745
349,1987,5,3.199170124481328
350,1987,6,5.2
351,1987,7,4.491803278688525
352,1987,8,3.399159663865546
353,1987,9,4.377682403433476
354,1987,10,2.931451612903226
355,1987,11,2.620833333333333
356,1987,12,2.8361344537815127
357,1988,1,2.4851063829787234
358,1988,2,4.708695652173913
359,1988,3,3.0411522633744856
360,1988,4,3.825
361,1988,5,5.163934426229508
362,1988,6,5.708154506437769
363,1988,7,4.57847533632287
364,1988,8,3.5934579439252334
365,1988,9,3.5982905982905984
366,1988,10,2.7339055793991416
367,1988,11,2.9279279279279278
368,1988,12,2.0661157024793386
369,1989,1,3.7466666666666666
370,1989,2,2.510869565217391
371,1989,3,3.138888888888889
372,1989,4,3.2145922746781115
373,1989,5,4.29957805907173
374,1989,6,5.022222222222222
375,1989,7,3.8582995951417005
376,1989,8,4.37037037037037
377,1989,9,5.267281105990784
378,1989,10,3.8034188034188032
379,1989,11,3.433333333333333
380,1989,12,3.778242677824268
381,1990,1,5.133928571428571
382,1990,2,4.7889908256880735
383,1990,3,3.5105485232067513
384,1990,4,2.83982683982684
385,1990,5,3.495967741935484
386,1990,6,4.497674418604651
387,1990,7,4.724770642201835
388,1990,8,5.73542600896861
389,1990,9,5.867256637168142
390,1990,10,3.8048780487804876
391,1990,11,3.2083333333333335
392,1990,12,3.5687203791469195
393,1991,1,4.235555555555556
394,1991,2,3.5114155251141552
395,1991,3,2.3016528925619837
396,1991,4,3.198237885462555
397,1991,5,4.904564315352697
398,1991,6,4.289592760180995
399,1991,7,4.362445414847161
400,1991,8,4.574468085106383
401,1991,9,4.708520179372197
402,1991,10,4.387096774193548
403,1991,11,3.0
404,1991,12,3.2445414847161573
405,1992,1,4.275229357798165
406,1992,2,3.4976525821596245
407,1992,3,2.6458333333333335
408,1992,4,4.165
409,1992,5,3.948936170212766
410,1992,6,5.6454545454545455
411,1992,7,3.689075630252101
412,1992,8,4.182608695652174
413,1992,9,3.9779735682819384
414,1992,10,3.216589861751152
415,1992,11,4.777777777777778
416,1992,12,3.52991452991453
417,1993,1,2.5720338983050848
418,1993,2,3.8669950738916254
419,1993,3,4.478672985781991
420,1993,4,4.474137931034483
421,1993,5,3.2625
422,1993,6,4.592592592592593
423,1993,7,3.841463414634146
424,1993,8,5.826271186440678
425,1993,9,4.701680672268908
426,1993,10,2.3360323886639676
427,1993,11,4.8144796380090495
428,1993,12,3.8679245283018866
429,1994,1,4.486607142857143
430,1994,2,3.2783018867924527
431,1994,3,4.034782608695652
432,1994,4,3.753303964757709
433,1994,5,3.9707112970711296
434,1994,6,4.8936170212765955
435,1994,7,4.157446808510638
436,1994,8,3.8410041841004183
437,1994,9,3.629166666666667
438,1994,10,3.1724137931034484
439,1994,11,3.337962962962963
440,1994,12,4.246753246753247
441,1995,1,4.048309178743962
442,1995,2,4.040358744394619
443,1995,3,4.308035714285714
444,1995,4,4.647577092511013
445,1995,5,3.9144144144144146
446,1995,6,4.5256410256410255
447,1995,7,5.0
448,1995,8,5.482905982905983
449,1995,9,4.2923728813559325
450,1995,10,3.48582995951417
451,1995,11,4.133891213389122
452,1995,12,3.680672268907563
453,1996,1,4.540983606557377
454,1996,2,4.331797235023042
455,1996,3,5.509174311926605
456,1996,4,4.615044247787611
457,1996,5,3.9959349593495936
458,1996,6,5.17948717948718
459,1996,7,3.972972972972973
460,1996,8,4.1931330472103
461,1996,9,4.5702127659574465
462,1996,10,4.188034188034188
463,1996,11,4.854700854700854
464,1996,12,3.0203252032520327
465,1997,1,3.4958677685950414
466,1997,2,4.333333333333333
467,1997,3,4.538135593220339
468,1997,4,4.290178571428571
469,1997,5,4.405857740585774
470,1997,6,5.935897435897436
471,1997,7,5.2405063291139244
472,1997,8,4.439330543933054
473,1997,9,5.401746724890829
474,1997,10,4.5103734439834025
475,1997,11,3.0936170212765957
476,1997,12,3.852320675105485
477,1998,1,3.654166666666667
478,1998,2,5.219512195121951
479,1998,3,6.174107142857143
480,1998,4,4.357142857142857
481,1998,5,4.672064777327935
482,1998,6,6.195652173913044
483,1998,7,4.856521739130435
484,1998,8,5.660377358490566
485,1998,9,4.34453781512605
486,1998,10,4.843621399176954
487,1998,11,5.066945606694561
488,1998,12,3.191666666666667
489,1999,1,3.4206008583690988
490,1999,2,4.941463414634146
491,1999,3,4.266129032258065
492,1999,4,3.8916666666666666
493,1999,5,6.453061224489796
494,1999,6,4.550420168067227
495,1999,7,4.946502057613169
496,1999,8,5.852459016393443
497,1999,9,4.949790794979079
498,1999,10,3.394308943089431
499,1999,11,5.226086956521739
500,1999,12,2.3346774193548385
501,2000,1,3.5
502,2000,2,4.546255506607929
503,2000,3,4.2139917695473255
504,2000,4,2.8798283261802573
505,2000,5,4.574898785425101
506,2000,6,4.205020920502092
507,2000,7,4.894736842105263
508,2000,8,4.327354260089686
509,2000,9,5.051282051282051
510,2000,10,5.2633744855967075
511,2000,11,2.7339055793991416
512,2000,12,2.0080971659919027
513,2001,1,3.7763713080168775
514,2001,2,4.0
515,2001,3,3.589958158995816
516,2001,4,2.5546218487394956
517,2001,5,5.024489795918368
518,2001,6,5.086580086580087
519,2001,7,4.930131004366812
520,2001,8,5.247685185185185
521,2001,9,5.412698412698413
522,2001,10,4.927312775330397
523,2001,11,4.75
524,2001,12,4.384120171673819
525,2002,1,5.0020283975659225
526,2002,2,5.245664739884393
527,2002,3,4.554245283018868
528,2002,4,4.818385650224215
529,2002,5,5.571681415929204
530,2002,6,4.039145907473309
531,2002,7,5.062391681109186
532,2002,8,6.107142857142857
533,2002,9,4.9865642994241846
534,2002,10,5.26824034334764
535,2002,11,4.295399515738499
536,2002,12,4.410714285714286
537,2003,1,2.8181818181818183
538,2003,2,3.8556701030927836
539,2003,3,4.275303643724697
540,2003,4,4.568292682926829
541,2003,5,5.9946996466431095
542,2003,6,4.782926829268293
543,2003,7,5.336520076481835
544,2003,8,5.496815286624204
545,2003,9,5.1395348837209305
546,2003,10,5.828677839851024
547,2003,11,5.4939024390243905
548,2003,12,3.8945054945054944
549,2004,1,5.607547169811321
550,2004,2,4.859243697478991
551,2004,3,5.916211293260473
552,2004,4,6.25
553,2004,5,6.094306049822064
554,2004,6,5.708677685950414
555,2004,7,5.096069868995633
556,2004,8,5.67037037037037
557,2004,9,5.866141732283465
558,2004,10,5.32089552238806
559,2004,11,4.529032258064516
560,2004,12,4.820971867007673
561,2005,1,4.8540305010893245
562,2005,2,4.7982708933717575
563,2005,3,5.041152263374485
564,2005,4,4.306733167082294
565,2005,5,5.614678899082569
566,2005,6,6.265107212475634
567,2005,7,5.208163265306123
568,2005,8,5.450757575757576
569,2005,9,5.926470588235294
570,2005,10,4.720588235294118
571,2005,11,5.641472868217054
572,2005,12,5.482109227871939
573,2006,1,5.4969325153374236
574,2006,2,4.5638051044083525
575,2006,3,4.5480984340044746
576,2006,4,5.989690721649485
577,2006,5,5.471287128712872
578,2006,6,6.08286252354049
579,2006,7,5.543788187372709
580,2006,8,4.966887417218543
581,2006,9,5.420454545454546
582,2006,10,4.840860215053763
583,2006,11,4.831018518518518
584,2006,12,4.853118712273642
585,2007,1,3.935933147632312
586,2007,2,4.144736842105263
587,2007,3,5.343936381709741
588,2007,4,4.6080178173719375
589,2007,5,5.726694915254237
590,2007,6,5.275449101796407
591,2007,7,5.56083650190114
592,2007,8,5.599624060150376
593,2007,9,5.83457249070632
594,2007,10,5.1017274472168905
595,2007,11,4.690866510538641
596,2007,12,4.653153153153153
597,2008,1,5.2314606741573035
598,2008,2,5.444201312910285
599,2008,3,4.362745098039215
600,2008,4,3.6082474226804124
601,2008,5,4.351648351648351
602,2008,6,4.825503355704698
603,2008,7,3.9214659685863875
604,2008,8,5.241379310344827
605,2008,9,5.574803149606299
606,2008,10,4.614583333333333
607,2008,11,4.628701594533029
608,2008,12,4.290465631929046
609,2012,4,0.4878048780487805
610,2012,5,1.943526170798898
611,2012,6,3.0858369098712446
612,2012,7,3.123796423658872
613,2012,8,3.810055865921788
614,2012,9,4.194285714285714
615,2012,10,2.693165969316597
616,2012,11,1.9100145137880986
617,2012,12,1.557774607703281
618,2013,1,2.6150375939849626
619,2013,2,2.2339449541284404
620,2013,3,2.607898448519041
621,2013,4,1.9513212795549375
622,2013,5,3.9900709219858155
623,2013,6,3.2846820809248554
624,2013,7,3.239782016348774
625,2013,8,4.278378378378378
626,2013,9,6.559633027522936
627,2013,10,2.804081632653061
628,2013,11,1.7756874095513748
