,time,sst_4270,sst_4360,sst_4216,sst_4339,sst_34320,,4270,4360,4216,4339,34320
579,1898-04-01,0.924250051,0.976352977,-0.001000001,-1.613250084,-1.804222319,,,,,,
580,1898-05-01,1.693125091,1.879353039,0.760750033,-1.364500068,-1.761333413,,,,,,
581,1898-06-01,2.820250168,3.172176642,1.489750087,-0.789125037,-1.724333419,,,,,,
582,1898-07-01,3.797875255,4.696176683,2.924500167,0.428750031,-1.276555611,,,,,,
583,1898-08-01,4.050875217,5.909882714,3.775250137,1.411125064,-0.873555597,,,,,,
584,1898-09-01,3.232500166,4.700647284,3.093500137,0.995250046,-0.862777825,,,,,,
585,1898-10-01,2.441250101,3.883353135,1.733500123,0.241750012,-1.345666726,,,,,,
586,1898-11-01,1.047375034,3.171764879,0.358250018,-0.717750038,-1.60888897,,,,,,
587,1898-12-01,0.862500039,2.558176588,-0.27150001,-1.374625079,-1.724555625,,,,,,
588,1899-01-01,1.08037506,2.362294204,-0.793500036,-1.449375063,-1.80733343,,,,,,
589,1899-02-01,1.349500075,2.300058904,-1.071500033,-1.441750064,-1.811444547,,,,,,
590,1899-03-01,1.16125007,1.39088241,-0.831000045,-1.663750082,-1.812555644,,,,,,
591,1899-04-01,1.316875048,1.072529471,-0.035750002,-1.607000075,-1.799000091,,,,,,
592,1899-05-01,1.798625089,1.720764767,0.814500064,-1.370875053,-1.794222315,,,,,,
593,1899-06-01,3.224750161,3.213941315,1.777750105,-0.71075002,-1.73300008,,,,,,
594,1899-07-01,4.557250172,5.169882634,3.338500202,0.690250024,-1.128111164,,,,,,
595,1899-08-01,4.483000129,5.868823795,4.399750233,1.49087508,-0.854111163,,,,,,
596,1899-09-01,4.027750134,4.930470789,3.799750268,0.911375042,-1.073222283,,,,,,
597,1899-10-01,3.232375175,3.714176655,2.061000079,-0.016874999,-1.398555623,,,,,,
598,1899-11-01,2.030375063,3.459764887,0.528750017,-0.78537504,-1.605111202,,,,,,
599,1899-12-01,1.158250066,2.633294246,-0.249750014,-1.403250068,-1.722555637,,,,,,
600,1900/1/1,0.992375048,2.416411863,-0.802750036,-1.440625072,-1.809111198,,,,,,
601,1900/2/1,1.00087506,2.355882453,-1.06675005,-1.454125091,-1.817888988,,,,,,
602,1900/3/1,0.92637505,1.737353017,-0.799500048,-1.666375086,-1.83188898,,,,,,
603,1900/4/1,0.726500051,1.351117713,-0.00275,-1.581500068,-1.794222328,,,,,,
604,1900/5/1,1.247500088,1.792882438,0.867750034,-1.454500072,-1.796555638,,,,,,
605,1900/6/1,2.975625068,3.685235472,2.138000071,-1.021375064,-1.775777857,,,,,,
606,1900/7/1,4.395750225,5.505823781,3.380750179,0.40925002,-1.382666747,,,,,,
607,1900/8/1,4.359125227,6.418412068,4.162750185,1.679625094,-1.00566671,,,,,,
608,1900/9/1,3.713125199,5.640470883,3.514250219,1.471125081,-0.71633337,,,,,,
609,1900/10/1,2.130000085,3.825058979,1.709750086,0.448750023,-1.259555618,,,,,,
610,1900/11/1,1.536250092,3.64594137,0.51600001,-0.712500045,-1.611444513,,,,,,
611,1900/12/1,1.356250081,3.597647218,-0.277750015,-1.343750052,-1.735666739,,,,,,
612,1901/1/1,1.266125079,3.177058949,-0.738500044,-1.478250042,-1.817000071,,,,,,
613,1901/2/1,1.563875049,2.625529556,-0.896500051,-1.49187509,-1.825444539,,,,,,
614,1901/3/1,1.506625086,1.926705979,-0.619750053,-1.687250063,-1.823888977,,,,,,
615,1901/4/1,1.020625029,1.170941236,0.116500005,-1.635125063,-1.830111212,,,,,,
616,1901/5/1,1.263750043,1.84994128,0.850250065,-1.371375073,-1.820444531,,,,,,
617,1901/6/1,2.259875119,3.145353068,1.623500049,-0.867000061,-1.781444536,,,,,,
618,1901/7/1,3.748250186,4.830823758,2.917000115,0.553125021,-1.327222281,,,,,,
619,1901/8/1,3.688625216,5.502412053,4.254000187,1.583750084,-1.006000045,,,,,,
620,1901/9/1,3.100625113,4.769529637,3.511000216,1.086875021,-1.155111167,,,,,,
621,1901/10/1,2.33812511,4.225059046,1.98725009,0.435750017,-1.605888963,,,,,,
622,1901/11/1,1.078000055,3.418470733,0.710750043,-0.777750019,-1.710111181,,,,,,
623,1901/12/1,0.90500005,2.298882456,-0.289000016,-1.645750083,-1.765888982,,,,,,
624,1902/1/1,1.316375058,2.263353043,-0.873250052,-1.776125088,-1.832666755,,,,,,
625,1902/2/1,1.187250078,1.971411846,-1.094750077,-1.598000072,-1.837222324,,,,,,
626,1902/3/1,0.599000025,1.313470641,-0.836000025,-1.725625083,-1.865222322,,,,,,
627,1902/4/1,1.087125029,1.371470658,0.027000001,-1.679125071,-1.855111202,,,,,,
628,1902/5/1,1.677750111,2.141000125,1.231000036,-1.441375062,-1.82522232,,,,,,
629,1902/6/1,2.889000148,3.888823727,2.43475014,-0.805375041,-1.758666741,,,,,,
630,1902/7/1,4.347750187,5.244941417,3.668500185,0.55862503,-1.186666714,,,,,,
631,1902/8/1,4.693500221,6.271588494,4.854750276,1.528125063,-0.747111154,,,,,,
632,1902/9/1,3.979625165,5.421235547,4.187000155,1.262750067,-0.908555597,,,,,,
633,1902/10/1,2.384500101,3.987706058,2.337000072,0.42462502,-1.315111187,,,,,,
634,1902/11/1,1.232000075,3.628000203,0.65950004,-0.743750051,-1.611888965,,,,,,
635,1902/12/1,1.039375048,2.913588342,-0.212750008,-1.451000065,-1.745555626,,,,,,
636,1903/1/1,0.780875035,2.102176572,-0.738000035,-1.50825005,-1.832777871,,,,,,
637,1903/2/1,0.685750033,1.959882455,-0.947250053,-1.533500053,-1.855666757,,,,,,
638,1903/3/1,0.460375025,1.659294205,-0.702250034,-1.758250058,-1.873111208,,,,,,
639,1903/4/1,0.334500011,1.320529488,0.138500007,-1.722250074,-1.859777874,,,,,,
640,1903/5/1,0.639625023,1.788294203,0.41600002,-1.48687508,-1.833444556,,,,,,
641,1903/6/1,1.959750071,3.066882477,1.377250046,-0.87737505,-1.788777881,,,,,,
642,1903/7/1,3.95750019,4.807882547,3.062250137,0.382375021,-1.332666741,,,,,,
643,1903/8/1,4.007500231,5.617117882,3.824250281,0.729625043,-0.787777802,,,,,,
644,1903/9/1,3.263500124,5.045470869,3.199250162,0.720000036,-0.65322226,,,,,,
645,1903/10/1,2.201125115,4.0077649,1.711000085,0.185875009,-1.147222281,,,,,,
646,1903/11/1,1.402125061,3.709294305,0.405750021,-0.826375029,-1.576888959,,,,,,
647,1903/12/1,1.214500044,2.843353082,-0.300500017,-1.501375064,-1.732555641,,,,,,
648,1904/1/1,1.10637505,2.618294271,-0.774250031,-1.487875059,-1.821000086,,,,,,
649,1904/2/1,0.733375032,2.240529508,-0.949250042,-1.605125055,-1.848333425,,,,,,
650,1904/3/1,0.572625027,1.399294174,-0.733500019,-1.737000063,-1.858555635,,,,,,
651,1904/4/1,0.453375025,1.209176525,-0.022500002,-1.56937506,-1.836666756,,,,,,
652,1904/5/1,1.153875064,1.981117723,0.794750035,-1.20537506,-1.805888957,,,,,,
653,1904/6/1,2.835625142,3.772647276,1.760250092,-0.372625021,-1.733333415,,,,,,
654,1904/7/1,4.223875165,5.518294376,3.055750191,0.849500023,-1.148777836,,,,,,
655,1904/8/1,4.065125167,5.849117994,3.914750159,1.505750105,-0.973777826,,,,,,
656,1904/9/1,3.101750135,5.335235554,3.327750146,1.114625037,-1.132000056,,,,,,
657,1904/10/1,2.001750082,3.630117837,1.651500076,-0.169375011,-1.514888975,,,,,,
658,1904/11/1,1.071625058,2.870117791,0.179500005,-1.054500058,-1.661666751,,,,,,
659,1904/12/1,0.665625021,2.591176615,-0.314000018,-1.48225008,-1.741444535,,,,,,
660,1905/1/1,0.721750028,2.376294231,-0.781500041,-1.465750061,-1.820888983,,,,,,
661,1905/2/1,0.384000018,2.038058934,-0.971500054,-1.459125057,-1.832777884,,,,,,
662,1905/3/1,0.588375028,1.848411831,-0.709000036,-1.508875079,-1.82988898,,,,,,
663,1905/4/1,0.696500034,1.339764763,0.003,-1.532250077,-1.833888981,,,,,,
664,1905/5/1,1.445875078,2.006705959,0.971500024,-1.457250074,-1.825000101,,,,,,
665,1905/6/1,2.430750102,3.833117829,1.79700008,-1.003000058,-1.787444525,,,,,,
666,1905/7/1,3.887750208,5.473176746,3.429250181,0.238750011,-1.323333396,,,,,,
667,1905/8/1,4.114625156,6.016059062,4.166500211,1.098625056,-1.017333375,,,,,,
668,1905/9/1,3.524000198,5.146764938,3.62950021,0.915375046,-1.098555618,,,,,,
669,1905/10/1,2.689250156,3.867000215,2.064500034,0.048875001,-1.452222281,,,,,,
670,1905/11/1,1.581625096,3.505706072,0.72525005,-0.822875045,-1.652333419,,,,,,
671,1905/12/1,1.187500071,2.757941295,-0.302750021,-1.415000081,-1.752333429,,,,,,
672,1906/1/1,1.029875038,2.472470704,-0.76850003,-1.48650004,-1.828555663,,,,,,
673,1906/2/1,0.348375019,2.011176586,-0.924000055,-1.481750071,-1.839444545,,,,,,
674,1906/3/1,0.508625029,1.448176549,-0.677500039,-1.630750082,-1.839444531,,,,,,
675,1906/4/1,0.379250018,1.027117695,0.164500006,-1.638750069,-1.841333416,,,,,,
676,1906/5/1,1.147625055,1.634117732,0.80975005,-1.548125066,-1.832111226,,,,,,
677,1906/6/1,2.655000165,3.472176657,1.668500066,-1.082250062,-1.793666747,,,,,,
678,1906/7/1,3.637375146,4.186764892,2.666500092,-0.112625002,-1.379666726,,,,,,
679,1906/8/1,4.256375223,5.459823777,3.648250163,0.390875013,-0.96944449,,,,,,
680,1906/9/1,3.533750147,4.843117896,3.330250144,0.33325002,-1.064888944,,,,,,
681,1906/10/1,2.209625095,3.719706044,1.851500064,-0.102875009,-1.342222293,,,,,,
682,1906/11/1,1.185375065,2.964117786,0.414000016,-1.078625057,-1.611777849,,,,,,
683,1906/12/1,1.018000051,2.1100589,-0.326000016,-1.570000067,-1.747888976,,,,,,
684,1907/1/1,0.896750044,1.994000107,-0.877250016,-1.695500076,-1.837555647,,,,,,
685,1907/2/1,0.413000009,1.557941244,-1.211500078,-1.801125079,-1.853000085,,,,,,
686,1907/3/1,0.14762501,0.78429415,-1.203500062,-1.835250109,-1.854444517,,,,,,
687,1907/4/1,0.030874999,0.781176509,-0.728250042,-1.718750089,-1.852000091,,,,,,
688,1907/5/1,0.979750037,1.815411839,0.173500011,-1.422125086,-1.82988898,,,,,,
689,1907/6/1,2.241000101,3.151529586,1.45175007,-0.85000003,-1.77333343,,,,,,
690,1907/7/1,3.686500162,4.979823772,3.018750191,0.400875027,-1.214444511,,,,,,
691,1907/8/1,4.607500255,6.100529643,4.21475029,0.707000036,-0.860555582,,,,,,
692,1907/9/1,3.894750178,5.225117922,3.564000189,0.619625032,-1.005666706,,,,,,
693,1907/10/1,2.550875112,4.133706093,2.100250065,0.116250007,-1.43122228,,,,,,
694,1907/11/1,1.273625039,3.583882514,0.52350001,-0.857875049,-1.642666764,,,,,,
695,1907/12/1,0.633375044,2.497058956,-0.32050002,-1.397250086,-1.738888979,,,,,,
696,1908/1/1,0.64537504,2.071058903,-0.839000046,-1.516375072,-1.833333413,,,,,,
697,1908/2/1,0.445000026,1.488705959,-1.146000028,-1.682750091,-1.853444537,,,,,,
698,1908/3/1,0.499750019,1.216353013,-1.121500015,-1.730625093,-1.845222301,,,,,,
699,1908/4/1,0.490875026,1.201294178,-0.622250021,-1.64112509,-1.847222328,,,,,,
700,1908/5/1,1.51462508,1.751294206,0.095500002,-1.351125058,-1.828111211,,,,,,
701,1908/6/1,2.060250059,3.369176626,1.324000046,-0.64537503,-1.768555654,,,,,,
702,1908/7/1,3.524500161,5.350882586,2.921500146,0.760750037,-1.266333408,,,,,,
703,1908/8/1,3.9746252,6.171706228,3.937750161,1.335500047,-0.864444472,,,,,,
704,1908/9/1,3.647750109,5.57158846,3.806000173,0.980500042,-0.515555578,,,,,,
705,1908/10/1,1.729000084,3.997058995,1.658250064,0.18487501,-1.140333361,,,,,,
706,1908/11/1,1.257625058,3.575882505,0.353250016,-0.950375047,-1.56411118,,,,,,
707,1908/12/1,0.569875024,2.796058984,-0.33175002,-1.468750075,-1.741888973,,,,,,
708,1909/1/1,0.756625042,2.540176577,-0.74225004,-1.499500059,-1.836222331,,,,,,
709,1909/2/1,0.490250025,1.980176566,-0.962250054,-1.504750073,-1.847000096,,,,,,
710,1909/3/1,0.530250029,1.514647149,-0.781750038,-1.523375064,-1.842222306,,,,,,
711,1909/4/1,0.277500017,1.096352997,-0.004,-1.535125077,-1.837111195,,,,,,
712,1909/5/1,1.377125055,1.912411846,0.98725006,-1.482375063,-1.80733343,,,,,,
713,1909/6/1,2.715750143,3.626058985,2.167250067,-0.992250022,-1.748888969,,,,,,
714,1909/7/1,4.031250268,5.071529641,3.289000154,0.199000007,-1.217444506,,,,,,
715,1909/8/1,4.064500153,5.481823795,3.900250137,1.034875043,-0.813000042,,,,,,
716,1909/9/1,3.481000125,4.914059078,3.705750167,1.122125059,-0.641888921,,,,,,
717,1909/10/1,2.071000099,3.662117804,1.98025012,0.079250001,-1.165888945,,,,,,
718,1909/11/1,1.744000077,3.044117808,0.78975004,-1.19212503,-1.58200007,,,,,,
719,1909/12/1,0.789625038,1.671058918,-0.278500009,-1.658375069,-1.732444525,,,,,,
720,1910/1/1,1.095000051,1.718411836,-0.787250027,-1.48225008,-1.826000108,,,,,,
721,1910/2/1,0.719500027,1.355941256,-0.958500043,-1.477750085,-1.842888991,,,,,,
722,1910/3/1,0.494000026,1.250764754,-0.667250037,-1.611625075,-1.84566674,,,,,,
723,1910/4/1,0.584500032,0.870529471,0.027,-1.594000079,-1.843888972,,,,,,
724,1910/5/1,1.034125043,1.59229418,0.655750029,-1.376250062,-1.823111176,,,,,,
725,1910/6/1,2.137875125,3.026411894,1.010500029,-0.837375039,-1.734666745,,,,,,
726,1910/7/1,3.797375172,4.825647312,2.66625005,0.434375026,-1.16311117,,,,,,
727,1910/8/1,3.838125169,5.592470814,3.689500153,0.982125036,-0.936555593,,,,,,
728,1910/9/1,2.936750099,4.534764921,3.186500132,0.337500014,-1.345666746,,,,,,
729,1910/10/1,2.106750116,3.652470757,1.591750085,-0.30725002,-1.548333406,,,,,,
730,1910/11/1,1.847250074,3.492823657,0.531500012,-1.208750039,-1.661444532,,,,,,
731,1910/12/1,0.811625045,2.384000091,-0.297250014,-1.52600009,-1.747777846,,,,,,
732,1911/1/1,0.582625028,1.948823636,-0.766250029,-1.631375074,-1.832889001,,,,,,
733,1911/2/1,0.379125029,1.694588313,-0.972250059,-1.756000057,-1.846222321,,,,,,
734,1911/3/1,0.232000012,1.474705963,-0.822250053,-1.85875009,-1.848111179,,,,,,
735,1911/4/1,0.149750005,1.186117696,-0.104250002,-1.760375068,-1.845111198,,,,,,
736,1911/5/1,0.044625003,1.464529499,0.576000042,-1.552125067,-1.830888987,,,,,,
737,1911/6/1,1.579375088,3.004529571,1.130750075,-1.073000055,-1.750222312,,,,,,
738,1911/7/1,2.955875158,4.106941377,2.333500117,0.249750013,-1.094777836,,,,,,
739,1911/8/1,3.176625133,5.415588491,3.456500232,1.410250083,-0.785555575,,,,,,
740,1911/9/1,2.845750183,4.977764985,3.189000189,0.906125046,-0.899666703,,,,,,
741,1911/10/1,2.393375143,3.940882557,1.880250096,0.230875012,-1.097444528,,,,,,
742,1911/11/1,1.75937511,3.805235442,0.671000034,-0.64000003,-1.512111187,,,,,,
743,1911/12/1,1.313625071,2.716941315,-0.277750008,-1.397625066,-1.731888943,,,,,,
744,1912/1/1,1.468000069,2.209823633,-0.867750034,-1.48625008,-1.824111197,,,,,,
745,1912/2/1,1.296750054,1.677588315,-1.150500059,-1.490000077,-1.838444551,,,,,,
746,1912/3/1,1.202250063,1.453823605,-1.059250057,-1.52850008,-1.849444522,,,,,,
747,1912/4/1,0.752500031,0.96317652,-0.388500012,-1.572375067,-1.846555644,,,,,,
748,1912/5/1,0.981500052,1.794411858,0.623500034,-1.463125072,-1.820555634,,,,,,
749,1912/6/1,2.254625127,3.518235438,1.857000113,-0.955375034,-1.792888986,,,,,,
750,1912/7/1,3.81975019,4.929000237,3.039250195,0.498000021,-1.325555616,,,,,,
751,1912/8/1,4.159875184,6.172529697,3.964500189,1.321125075,-0.930111158,,,,,,
752,1912/9/1,3.865500212,5.233117889,3.233000159,0.969750054,-1.044111152,,,,,,
753,1912/10/1,3.014000177,4.36176488,1.847250074,-0.157500013,-1.716888971,,,,,,
754,1912/11/1,1.938375086,3.54329429,0.369750015,-1.001125049,-1.762888961,,,,,,
755,1912/12/1,0.81987506,2.367058936,-0.322750013,-1.436000071,-1.758666754,,,,,,
756,1913/1/1,1.140875045,2.464882465,-0.696500033,-1.468125045,-1.822555648,,,,,,
757,1913/2/1,1.170375071,2.466058945,-0.860500053,-1.466125086,-1.829777877,,,,,,
758,1913/3/1,1.019875057,1.412000066,-0.634000033,-1.647250056,-1.823666745,,,,,,
759,1913/4/1,0.647375033,1.03400002,0.120500007,-1.55300007,-1.802333434,,,,,,
760,1913/5/1,0.997125037,1.711823595,0.687750027,-1.409625046,-1.789222293,,,,,,
761,1913/6/1,2.79275009,3.41382371,1.294500038,-0.904375035,-1.784222325,,,,,,
762,1913/7/1,4.426125228,5.024353252,2.54850018,0.159375008,-1.378333396,,,,,,
763,1913/8/1,4.117750287,5.409412047,3.340750158,0.996500067,-0.931666722,,,,,,
764,1913/9/1,3.397125155,4.765235522,2.928500116,0.602625033,-1.11711116,,,,,,
765,1913/10/1,2.187000096,3.912882552,1.465750068,0.261250013,-1.655111194,,,,,,
766,1913/11/1,1.045375029,3.017058976,-0.097750002,-0.738250044,-1.724222329,,,,,,
767,1913/12/1,0.474125028,2.137117761,-0.377250016,-1.453125082,-1.747777859,,,,,,
768,1914/1/1,0.950375026,2.099882457,-0.730500057,-1.614625074,-1.807777868,,,,,,
769,1914/2/1,0.490625019,1.79329419,-0.923500046,-1.519375078,-1.818555673,,,,,,
770,1914/3/1,0.638000014,1.423176545,-0.753750026,-1.640125051,-1.816111194,,,,,,
771,1914/4/1,0.181375004,1.107941235,-0.144750005,-1.617375083,-1.8151112,,,,,,
772,1914/5/1,0.913000045,1.548176558,0.456750009,-1.509000078,-1.805444532,,,,,,
773,1914/6/1,1.969125107,3.034823677,1.193500042,-0.992875058,-1.736777862,,,,,,
774,1914/7/1,3.375375152,4.562353148,2.412750125,0.602250021,-1.293888946,,,,,,
775,1914/8/1,3.995250225,5.794235552,3.61525017,1.661875084,-0.909000047,,,,,,
776,1914/9/1,3.755000144,5.328941429,3.002750158,1.325875074,-0.763666694,,,,,,
777,1914/10/1,2.572750092,4.190470822,1.743250042,0.47637503,-1.341111183,,,,,,
778,1914/11/1,1.453625076,3.824588355,0.316250021,-0.520625031,-1.639222317,,,,,,
779,1914/12/1,0.884625037,3.047353071,-0.289750014,-1.286000084,-1.724333419,,,,,,
780,1915/1/1,1.184875049,2.691529561,-0.88500002,-1.433500074,-1.798333433,,,,,,
781,1915/2/1,0.994875055,2.294705992,-1.233500063,-1.444125079,-1.812888967,,,,,,
782,1915/3/1,0.795375038,1.591588314,-1.254750043,-1.496500082,-1.810777863,,,,,,
783,1915/4/1,0.345500009,0.972941232,-0.83100006,-1.533875093,-1.79933344,,,,,,
784,1915/5/1,1.017750021,1.712470678,0.037000002,-1.365750078,-1.791777862,,,,,,
785,1915/6/1,2.763750091,3.32829427,1.567750067,-1.058375053,-1.777444522,,,,,,
786,1915/7/1,4.607750207,5.546764963,3.393500149,0.126875003,-1.344000048,,,,,,
787,1915/8/1,5.134000301,6.768941487,4.661500216,0.809750024,-0.926333386,,,,,,
788,1915/9/1,4.055375129,5.344647337,3.669750214,0.397375022,-0.899000039,,,,,,
789,1915/10/1,2.805625096,4.379706088,2.357000113,0.223375015,-1.489222301,,,,,,
790,1915/11/1,1.626250088,3.85800018,0.858250037,-0.75837504,-1.691777839,,,,,,
791,1915/12/1,1.029875041,2.808823656,-0.257250017,-1.472625069,-1.734666771,,,,,,
792,1916/1/1,0.626250034,2.222000112,-0.798500046,-1.438500077,-1.81044454,,,,,,
793,1916/2/1,0.752750033,2.012411859,-1.003500059,-1.45425006,-1.822222326,,,,,,
794,1916/3/1,0.862125043,1.535117715,-0.757750034,-1.633500062,-1.819444537,,,,,,
795,1916/4/1,0.51212503,1.211588294,-0.053500001,-1.408250056,-1.797111193,,,,,,
796,1916/5/1,1.346875045,1.806882431,0.499750026,-1.23050005,-1.79477787,,,,,,
797,1916/6/1,2.845875159,3.457882552,1.578000098,-0.945625056,-1.728777872,,,,,,
798,1916/7/1,4.223375171,5.065235531,3.520750105,0.031000003,-1.269888937,,,,,,
799,1916/8/1,4.958125293,6.231235616,4.396500111,0.930625036,-0.862000032,,,,,,
800,1916/9/1,4.467625231,5.401412066,3.77575016,0.663375031,-0.968111157,,,,,,
801,1916/10/1,2.773125112,4.094764836,2.144500077,0.13875001,-1.612666739,,,,,,
802,1916/11/1,1.68787507,3.617706046,0.742000043,-1.007875022,-1.723444541,,,,,,
803,1916/12/1,1.202250037,2.62835307,-0.279750012,-1.507000074,-1.744333426,,,,,,
804,1917/1/1,1.551875077,2.299353049,-0.863500044,-1.466500066,-1.810666747,,,,,,
805,1917/2/1,1.410125062,1.899058902,-1.176750034,-1.624250069,-1.822000106,,,,,,
806,1917/3/1,1.236875072,1.262000061,-1.074000046,-1.791625097,-1.847000082,,,,,,
807,1917/4/1,1.098125055,1.144705941,-0.304750014,-1.672000065,-1.845555637,,,,,,
808,1917/5/1,1.7752501,1.766823609,0.778250024,-1.460375093,-1.823444525,,,,,,
809,1917/6/1,3.068625122,3.427411935,2.180250138,-0.875625054,-1.791222307,,,,,,
810,1917/7/1,4.38225022,5.183764949,3.562250197,0.423500015,-1.347000043,,,,,,
811,1917/8/1,4.724125236,6.378294412,4.507750154,1.780250087,-0.915888934,,,,,,
812,1917/9/1,3.935375124,5.467706161,3.584500194,0.978375044,-0.994444485,,,,,,
813,1917/10/1,2.721250162,4.068706078,1.794000089,0.163750008,-1.567000058,,,,,,
814,1917/11/1,1.676250085,3.295882506,0.557750024,-0.817750042,-1.710666736,,,,,,
815,1917/12/1,1.296000056,2.232882444,-0.284500014,-1.583875068,-1.757000115,,,,,,
816,1918/1/1,1.620250069,2.211823653,-0.895500049,-1.810000107,-1.825888978,,,,,,
817,1918/2/1,1.250875086,1.82935302,-1.21025005,-1.811625108,-1.834666769,,,,,,
818,1918/3/1,0.983625047,1.478058898,-1.186750054,-1.806375071,-1.833555645,,,,,,
819,1918/4/1,0.962250058,1.453529482,-0.734750047,-1.492500074,-1.804777874,,,,,,
820,1918/5/1,1.309625056,1.739941278,-0.056500001,-1.416375034,-1.823777861,,,,,,
821,1918/6/1,1.998375118,2.617882462,0.965250045,-0.817875028,-1.774555643,,,,,,
822,1918/7/1,3.756000221,4.550706092,2.149000049,0.286875005,-1.354333387,,,,,,
823,1918/8/1,3.887625188,5.392294379,3.280750215,1.121250048,-0.833444498,,,,,,
824,1918/9/1,3.267750144,4.849529659,3.08100009,1.227125049,-0.80155559,,,,,,
825,1918/10/1,2.344875127,4.004764922,1.673500121,0.345250011,-1.394666738,,,,,,
826,1918/11/1,1.514625065,3.4875296,0.403250016,-0.664375029,-1.6541112,,,,,,
827,1918/12/1,0.989625038,2.899235431,-0.278500017,-1.329250045,-1.733111196,,,,,,
828,1919/1/1,0.752500029,2.321705972,-0.851750046,-1.451250061,-1.810111192,,,,,,
829,1919/2/1,1.22737506,2.081235383,-1.186000079,-1.461625054,-1.814333439,,,,,,
830,1919/3/1,0.958625045,1.414823593,-1.178500056,-1.671250075,-1.818555646,,,,,,
831,1919/4/1,0.691250029,1.124058867,-0.689750031,-1.620625071,-1.825666746,,,,,,
832,1919/5/1,1.25862506,1.832647152,0.17475001,-1.403750055,-1.807000067,,,,,,
833,1919/6/1,2.346125111,3.195411928,1.186000049,-0.819750031,-1.731222298,,,,,,
834,1919/7/1,3.650250137,4.512823764,3.065250158,0.509625029,-1.21500006,,,,,,
835,1919/8/1,4.42625019,5.935588556,4.251250267,1.608875051,-0.851333389,,,,,,
836,1919/9/1,3.819875121,5.210470775,3.394500196,1.026750036,-0.794555586,,,,,,
837,1919/10/1,3.280500144,4.111823713,2.374750078,0.266500013,-1.296777844,,,,,,
838,1919/11/1,2.547125101,3.939058977,1.082750037,-0.767625029,-1.636777851,,,,,,
839,1919/12/1,1.605250075,2.996588363,-0.242250012,-1.334000044,-1.728888975,,,,,,
840,1920/1/1,1.451375045,2.571117755,-0.860250056,-1.466375075,-1.804666758,,,,,,
841,1920/2/1,0.815125046,2.00870601,-1.14350003,-1.449750066,-1.812777877,,,,,,
842,1920/3/1,0.76875004,1.423235376,-1.043500066,-1.475375064,-1.807444533,,,,,,
843,1920/4/1,0.981000051,1.396117711,-0.377250027,-1.341750067,-1.781333433,,,,,,
844,1920/5/1,1.398000076,1.880529501,0.638750032,-1.160500076,-1.745111201,,,,,,
845,1920/6/1,2.583500102,3.192000137,1.530000091,-0.549750034,-1.677000086,,,,,,
846,1920/7/1,4.193750203,5.24629433,2.98450017,0.807125039,-1.04388894,,,,,,
847,1920/8/1,4.297625214,5.884412064,3.834500253,1.276125073,-0.597111137,,,,,,
848,1920/9/1,3.258250147,4.901470787,3.073750198,1.255125031,-0.6276667,,,,,,
849,1920/10/1,2.391625136,4.152353132,1.824750096,0.481875028,-1.323555602,,,,,,
850,1920/11/1,1.571375079,3.767588419,0.595000021,-0.491250029,-1.650333431,,,,,,
851,1920/12/1,1.294625055,3.09441192,-0.281000014,-1.302750077,-1.740888953,,,,,,
852,1921/1/1,0.805000035,2.080882476,-0.85025005,-1.475250065,-1.816333426,,,,,,
853,1921/2/1,0.877750035,1.729529501,-1.130250067,-1.515000068,-1.825333436,,,,,,
854,1921/3/1,0.595125033,1.231176538,-1.036000073,-1.613250084,-1.819333421,,,,,,
855,1921/4/1,0.621125025,0.89570593,-0.359000016,-1.597000077,-1.812333425,,,,,,
856,1921/5/1,0.900750057,1.169588299,0.456500012,-1.476500072,-1.803666764,,,,,,
857,1921/6/1,2.350625113,2.829353084,1.388500094,-0.994375035,-1.735222313,,,,,,
858,1921/7/1,3.91775015,4.646647201,2.779000103,0.401500022,-1.036000046,,,,,,
859,1921/8/1,4.2587502,5.539647313,3.92350024,1.27137506,-0.720000035,,,,,,
860,1921/9/1,3.435250163,4.734411983,3.187250137,0.915750049,-0.814555592,,,,,,
861,1921/10/1,2.130000085,3.486588408,1.477750063,0.008875003,-1.193888956,,,,,,
862,1921/11/1,1.282375049,2.763235408,0.286500009,-1.007500049,-1.545222296,,,,,,
863,1921/12/1,0.676750033,2.399235413,-0.314000018,-1.457000077,-1.722222302,,,,,,
864,1922/1/1,0.73125004,2.19464716,-0.829250038,-1.512375064,-1.806777861,,,,,,
865,1922/2/1,0.566250025,2.067529498,-1.124250025,-1.475625083,-1.822555661,,,,,,
866,1922/3/1,0.622750022,1.442705951,-1.032500058,-1.585375078,-1.830333432,,,,,,
867,1922/4/1,0.706625032,1.155235334,-0.382750023,-1.532500096,-1.825777862,,,,,,
868,1922/5/1,1.083375052,1.7680589,0.356750015,-1.340000063,-1.787222306,,,,,,
869,1922/6/1,2.005250067,3.112764898,1.201500058,-0.729250042,-1.733222312,,,,,,
870,1922/7/1,3.943000197,5.095823779,2.86525017,1.033000056,-1.15644449,,,,,,
871,1922/8/1,4.428000182,6.199176788,3.875000179,2.092000097,-0.761666704,,,,,,
872,1922/9/1,3.229000151,4.758823759,2.66350013,1.339750051,-0.535333355,,,,,,
873,1922/10/1,2.87800014,4.194941352,1.856000125,0.319500022,-1.040000048,,,,,,
874,1922/11/1,2.286250114,3.892588461,0.64700003,-0.82700005,-1.489555611,,,,,,
